Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole
28,No,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,Married,2044,No,11,3,5,5,3
39,No,Travel_Rarely,Research & Development,10,1,Male,3,Research Director,Single,13464,No,21,4,9,4,3
46,No,Non-Travel,Sales,26,2,Male,2,Sales Executive,Single,7991,No,15,3,6,2,2
40,No,Travel_Rarely,Research & Development,2,2,Female,1,Laboratory Technician,Married,3377,No,17,3,7,4,3
42,No,Travel_Rarely,Research & Development,13,3,Male,2,Healthcare Representative,Married,5538,No,18,3,10,0,0
35,No,Non-Travel,Research & Development,2,2,Male,2,Manufacturing Director,Divorced,5762,No,14,3,15,7,7
38,No,Non-Travel,Human Resources,2,3,Male,1,Human Resources,Divorced,2592,No,13,3,13,11,10
34,Yes,Travel_Frequently,Research & Development,9,4,Male,2,Laboratory Technician,Married,5346,No,17,3,11,7,1
37,Yes,Travel_Rarely,Research & Development,10,4,Male,2,Manufacturing Director,Single,4213,No,15,3,10,10,3
39,No,Travel_Frequently,Sales,20,3,Male,2,Sales Executive,Divorced,4127,No,18,3,7,2,1
43,No,Non-Travel,Research & Development,9,3,Male,1,Research Scientist,Single,2438,No,13,3,7,3,2
41,No,Travel_Rarely,Research & Development,5,3,Male,2,Healthcare Representative,Single,6870,No,12,3,11,3,2
41,No,Travel_Rarely,Sales,4,1,Female,3,Sales Executive,Divorced,10447,Yes,13,3,23,22,14
30,No,Travel_Rarely,Research & Development,10,3,Female,3,Manufacturing Director,Single,9667,No,14,3,9,7,7
26,Yes,Travel_Rarely,Human Resources,20,2,Female,1,Human Resources,Married,2148,Yes,11,3,6,5,1
46,Yes,Travel_Rarely,Research & Development,21,2,Female,2,Healthcare Representative,Married,8926,No,22,4,13,9,7
40,No,Travel_Rarely,Research & Development,1,3,Female,2,Healthcare Representative,Divorced,6513,No,17,3,12,5,3
34,No,Travel_Rarely,Sales,8,2,Male,2,Sales Executive,Married,6799,No,21,4,10,10,8
58,No,Non-Travel,Sales,2,3,Male,4,Manager,Divorced,16291,No,22,4,37,16,9
35,No,Travel_Rarely,Research & Development,23,4,Male,1,Laboratory Technician,Married,2705,No,16,3,6,5,4
47,No,Travel_Rarely,Research & Development,4,3,Female,3,Manufacturing Director,Divorced,10333,Yes,12,3,28,22,11
40,No,Travel_Rarely,Research & Development,12,3,Female,2,Healthcare Representative,Divorced,4448,No,12,3,15,7,4
54,No,Travel_Rarely,Research & Development,7,4,Female,2,Research Scientist,Married,6854,No,15,3,14,7,1
31,No,Travel_Frequently,Sales,7,4,Female,3,Sales Executive,Married,9637,No,14,3,9,3,2
28,No,Travel_Rarely,Research & Development,1,3,Female,1,Research Scientist,Married,3591,No,25,4,3,3,2
38,No,Travel_Rarely,Sales,2,4,Female,2,Sales Representative,Married,5405,Yes,20,4,20,4,2
26,No,Travel_Rarely,Sales,10,3,Male,2,Sales Executive,Single,4684,No,13,3,5,5,3
58,No,Travel_Frequently,Research & Development,15,4,Male,4,Research Director,Married,15787,Yes,14,3,23,2,2
18,No,Non-Travel,Research & Development,14,3,Female,1,Research Scientist,Single,1514,No,16,3,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Male,1,Human Resources,Married,2956,No,17,3,2,1,0
29,Yes,Travel_Rarely,Human Resources,13,3,Male,1,Human Resources,Divorced,2335,Yes,15,3,4,2,2
45,No,Non-Travel,Sales,2,4,Female,2,Sales Executive,Married,5154,No,22,4,10,8,7
36,No,Travel_Rarely,Research & Development,2,4,Female,2,Research Scientist,Married,6962,Yes,22,4,15,1,0
43,No,Travel_Frequently,Sales,2,4,Male,2,Sales Executive,Married,5675,No,20,4,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,Female,1,Laboratory Technician,Single,2379,Yes,14,3,6,5,4
29,No,Travel_Frequently,Research & Development,20,1,Male,1,Laboratory Technician,Married,3812,No,13,3,11,11,8
32,No,Travel_Frequently,Sales,10,4,Male,2,Sales Executive,Single,4648,No,13,3,4,0,0
42,No,Non-Travel,Research & Development,10,4,Male,1,Research Scientist,Married,2936,No,22,4,10,6,3
47,No,Travel_Rarely,Research & Development,9,4,Female,1,Laboratory Technician,Single,2105,No,12,3,7,2,2
46,No,Travel_Rarely,Research & Development,2,2,Male,3,Manufacturing Director,Divorced,8578,No,14,3,12,9,8
28,No,Non-Travel,Human Resources,1,2,Male,1,Human Resources,Divorced,2706,No,15,3,3,3,2
29,No,Travel_Rarely,Research & Development,29,1,Male,2,Healthcare Representative,Divorced,6384,No,17,3,11,7,0
42,No,Travel_Rarely,Research & Development,8,3,Male,1,Laboratory Technician,Single,3968,No,13,3,8,0,0
32,Yes,Travel_Rarely,Sales,2,4,Male,2,Sales Executive,Single,9907,Yes,12,3,7,2,2
46,No,Travel_Rarely,Sales,3,3,Female,4,Sales Executive,Divorced,13225,No,12,3,25,19,17
27,No,Travel_Rarely,Sales,23,1,Female,2,Sales Representative,Married,3540,No,21,4,9,9,8
29,No,Travel_Rarely,Human Resources,6,1,Male,1,Human Resources,Married,2804,No,11,3,1,1,0
43,No,Travel_Rarely,Research & Development,6,3,Female,5,Manager,Married,19392,No,13,3,21,16,12
48,No,Travel_Rarely,Research & Development,10,3,Male,5,Research Director,Married,19665,No,12,3,29,22,10
29,Yes,Travel_Frequently,Research & Development,24,2,Male,1,Research Scientist,Single,2439,Yes,24,4,1,1,0
46,Yes,Travel_Rarely,Sales,10,3,Female,3,Sales Executive,Married,7314,No,21,4,14,8,7
27,No,Travel_Frequently,Research & Development,15,3,Female,1,Research Scientist,Married,4774,No,19,3,8,7,6
39,No,Travel_Rarely,Research & Development,19,4,Male,2,Research Scientist,Divorced,3902,No,14,3,7,2,2
55,No,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,Married,2662,No,20,4,19,5,2
28,No,Travel_Rarely,Sales,3,3,Female,1,Sales Representative,Married,2856,No,19,3,1,1,0
30,Yes,Travel_Rarely,Sales,9,3,Male,1,Sales Representative,Single,1081,No,13,3,1,1,0
22,Yes,Travel_Rarely,Research & Development,7,1,Male,1,Research Scientist,Single,2472,Yes,23,4,1,1,0
36,No,Travel_Rarely,Sales,10,4,Female,2,Sales Executive,Married,5673,Yes,13,3,10,10,9
31,No,Travel_Rarely,Research & Development,20,3,Male,2,Laboratory Technician,Divorced,4197,No,11,3,10,10,8
34,No,Travel_Rarely,Sales,4,3,Male,3,Sales Executive,Married,9713,Yes,13,3,9,5,3
29,No,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,Single,2062,No,14,3,11,3,2
37,No,Travel_Rarely,Research & Development,7,4,Male,2,Research Scientist,Married,4284,Yes,22,4,16,5,3
35,No,Travel_Rarely,Research & Development,16,2,Female,2,Manufacturing Director,Married,4788,Yes,11,3,4,3,2
45,No,Travel_Rarely,Research & Development,25,2,Female,2,Manufacturing Director,Married,5906,No,13,3,10,9,8
36,No,Travel_Frequently,Human Resources,2,1,Male,2,Human Resources,Single,3886,No,21,4,10,10,1
40,No,Travel_Rarely,Research & Development,1,4,Male,4,Manager,Divorced,16823,No,11,3,22,19,7
26,No,Travel_Rarely,Research & Development,1,2,Female,1,Research Scientist,Married,2933,Yes,13,3,1,1,0
27,No,Travel_Rarely,Sales,2,2,Female,2,Sales Executive,Single,6500,No,14,3,9,8,7
48,No,Travel_Frequently,Research & Development,22,3,Female,4,Manager,Divorced,17174,No,11,3,24,22,17
44,No,Travel_Rarely,Research & Development,1,4,Male,2,Healthcare Representative,Married,5033,No,15,3,10,2,0
34,Yes,Non-Travel,Research & Development,16,4,Male,1,Research Scientist,Married,2307,Yes,23,4,5,5,2
56,Yes,Travel_Rarely,Research & Development,24,2,Male,1,Laboratory Technician,Single,2587,No,16,3,5,4,2
36,No,Travel_Rarely,Sales,17,2,Male,2,Sales Executive,Married,5507,No,16,3,12,4,2
41,No,Travel_Rarely,Sales,8,3,Female,2,Sales Executive,Married,4393,No,21,4,14,5,4
42,No,Travel_Rarely,Research & Development,6,3,Male,3,Research Director,Married,13348,No,13,3,18,13,7
31,No,Travel_Rarely,Sales,10,2,Female,2,Sales Executive,Divorced,6583,Yes,11,3,8,5,2
34,No,Travel_Rarely,Sales,3,1,Female,2,Sales Executive,Married,8103,Yes,12,3,9,4,2
31,No,Travel_Rarely,Research & Development,4,3,Female,1,Laboratory Technician,Divorced,3978,No,12,3,4,2,2
26,No,Travel_Frequently,Research & Development,6,3,Male,1,Laboratory Technician,Married,2544,No,18,3,8,7,7
45,No,Travel_Frequently,Research & Development,1,4,Male,2,Healthcare Representative,Single,5399,No,12,3,12,4,2
33,No,Travel_Rarely,Sales,10,4,Male,2,Sales Executive,Single,5487,No,14,3,10,10,4
28,No,Travel_Frequently,Sales,1,2,Male,2,Sales Executive,Married,6834,Yes,12,3,7,7,7
29,Yes,Travel_Frequently,Sales,24,3,Male,1,Sales Representative,Single,1091,No,17,3,1,1,0
39,No,Non-Travel,Sales,21,4,Female,2,Sales Executive,Married,5736,No,19,3,10,3,2
27,No,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,Married,2226,No,11,3,6,5,3
34,No,Travel_Frequently,Research & Development,22,4,Male,2,Research Scientist,Married,5747,Yes,15,3,16,15,10
28,Yes,Travel_Rarely,Sales,13,2,Female,2,Sales Executive,Single,9854,Yes,11,3,6,2,0
47,No,Non-Travel,Research & Development,14,4,Male,2,Research Scientist,Married,5467,No,18,3,16,8,7
56,No,Travel_Rarely,Sales,11,5,Female,2,Sales Executive,Married,5380,No,16,3,6,0,0
39,No,Travel_Rarely,Research & Development,9,2,Male,2,Manufacturing Director,Married,5151,No,25,4,10,10,0
38,No,Travel_Frequently,Research & Development,8,3,Female,2,Research Scientist,Divorced,2133,Yes,16,3,20,20,11
58,No,Travel_Rarely,Sales,21,3,Female,4,Manager,Married,17875,Yes,13,3,29,1,0
32,Yes,Travel_Frequently,Research & Development,5,2,Female,1,Research Scientist,Single,2432,Yes,14,3,8,4,1
38,No,Travel_Rarely,Research & Development,9,2,Male,1,Research Scientist,Divorced,4771,No,19,3,10,5,2
49,No,Travel_Frequently,Research & Development,2,1,Male,5,Research Director,Married,19161,No,15,3,28,5,4
42,No,Travel_Rarely,Sales,12,4,Male,2,Sales Executive,Divorced,5087,Yes,12,3,14,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,Female,1,Human Resources,Married,2863,No,12,3,1,1,0
35,No,Travel_Rarely,Sales,18,4,Male,2,Sales Executive,Married,5561,No,16,3,6,5,3
28,No,Non-Travel,Research & Development,16,3,Male,1,Research Scientist,Single,2144,No,14,3,5,5,3
31,No,Non-Travel,Research & Development,3,2,Male,1,Research Scientist,Divorced,3065,Yes,13,3,4,4,2
36,No,Non-Travel,Research & Development,9,4,Male,1,Laboratory Technician,Married,2810,No,22,4,5,5,4
34,No,Travel_Rarely,Sales,1,3,Male,3,Sales Executive,Single,9888,No,21,4,14,14,8
34,No,Travel_Rarely,Sales,13,4,Male,3,Sales Executive,Divorced,8628,No,18,3,9,8,7
26,No,Travel_Rarely,Research & Development,1,3,Male,1,Laboratory Technician,Single,2867,No,13,3,8,7,7
29,No,Travel_Rarely,Research & Development,1,3,Male,2,Healthcare Representative,Married,5373,No,12,3,6,5,3
32,No,Non-Travel,Research & Development,15,4,Female,2,Healthcare Representative,Divorced,6667,No,18,3,9,5,1
31,No,Travel_Frequently,Research & Development,1,3,Male,2,Research Scientist,Married,5003,No,21,4,10,10,8
28,Yes,Travel_Rarely,Research & Development,17,3,Male,1,Laboratory Technician,Divorced,2367,No,12,3,6,4,1
38,No,Travel_Rarely,Sales,1,3,Male,1,Sales Representative,Single,2858,No,14,3,20,1,0
35,No,Travel_Rarely,Sales,7,4,Female,2,Sales Executive,Married,5204,Yes,11,3,10,10,8
27,No,Travel_Rarely,Sales,9,3,Male,2,Sales Executive,Single,4105,No,14,3,7,7,7
32,No,Travel_Rarely,Research & Development,5,4,Male,2,Manufacturing Director,Single,9679,No,24,4,8,1,0
31,Yes,Travel_Frequently,Sales,26,4,Male,2,Sales Executive,Married,5617,Yes,11,3,10,10,7
53,Yes,Travel_Rarely,Sales,24,4,Male,3,Sales Executive,Single,10448,Yes,13,3,15,2,2
54,No,Travel_Rarely,Research & Development,9,2,Female,2,Research Scientist,Married,2897,No,11,3,9,4,3
33,No,Travel_Frequently,Research & Development,7,2,Male,2,Healthcare Representative,Divorced,5968,No,20,4,9,9,7
43,No,Travel_Rarely,Research & Development,11,3,Male,3,Healthcare Representative,Married,7510,No,17,3,10,10,9
38,No,Travel_Frequently,Human Resources,1,4,Male,1,Human Resources,Married,2991,Yes,11,3,7,6,2
55,No,Travel_Rarely,Human Resources,26,4,Male,5,Manager,Married,19636,Yes,18,3,35,10,9
31,No,Travel_Rarely,Research & Development,2,1,Female,1,Laboratory Technician,Divorced,1129,Yes,11,3,1,1,0
39,No,Travel_Rarely,Sales,15,4,Male,4,Sales Executive,Single,13341,No,12,3,21,20,8
42,No,Non-Travel,Research & Development,23,2,Male,2,Research Scientist,Single,4332,No,12,3,20,20,9
31,No,Non-Travel,Research & Development,10,3,Female,3,Research Director,Married,11031,No,20,4,13,11,7
54,No,Travel_Rarely,Research & Development,10,3,Female,2,Manufacturing Director,Single,4440,Yes,19,3,9,5,2
24,No,Travel_Rarely,Research & Development,1,2,Male,2,Healthcare Representative,Single,4617,No,12,3,4,4,3
23,No,Travel_Rarely,Research & Development,12,2,Male,1,Laboratory Technician,Single,2647,No,13,3,5,5,2
40,No,Travel_Frequently,Research & Development,11,3,Female,2,Laboratory Technician,Married,6323,No,11,3,10,10,9
40,No,Travel_Rarely,Sales,2,2,Female,2,Sales Executive,Married,5677,No,14,3,15,11,8
25,No,Travel_Rarely,Human Resources,2,3,Female,1,Human Resources,Married,2187,No,14,3,6,2,0
30,No,Travel_Rarely,Research & Development,1,2,Male,1,Laboratory Technician,Married,3748,No,13,3,12,12,8
25,No,Travel_Rarely,Research & Development,2,1,Male,1,Laboratory Technician,Divorced,3977,Yes,19,3,7,2,2
47,No,Travel_Rarely,Research & Development,25,3,Male,3,Healthcare Representative,Single,8633,No,23,4,25,17,14
33,No,Non-Travel,Research & Development,1,2,Male,1,Laboratory Technician,Divorced,2008,No,12,3,1,1,1
38,No,Travel_Rarely,Sales,1,4,Male,2,Sales Executive,Married,4440,No,15,3,16,15,13
31,No,Travel_Rarely,Sales,2,2,Male,1,Sales Representative,Married,3067,No,19,3,3,2,2
38,No,Travel_Frequently,Research & Development,6,4,Male,2,Manufacturing Director,Married,5321,No,11,3,10,8,3
42,No,Travel_Rarely,Research & Development,18,4,Male,2,Research Scientist,Divorced,5410,Yes,17,3,9,4,3
41,No,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,Married,2782,No,22,4,12,5,3
47,No,Non-Travel,Research & Development,1,1,Female,3,Research Director,Married,11957,No,18,3,14,13,8
35,No,Travel_Rarely,Research & Development,11,4,Male,1,Laboratory Technician,Married,2660,Yes,11,3,5,2,2
22,No,Travel_Rarely,Research & Development,1,2,Male,1,Research Scientist,Single,3375,No,12,3,4,3,2
35,No,Travel_Rarely,Research & Development,9,4,Male,2,Research Scientist,Single,5098,No,19,3,10,10,7
33,No,Travel_Rarely,Research & Development,15,2,Female,2,Healthcare Representative,Married,4878,Yes,13,3,10,9,7
32,No,Travel_Rarely,Research & Development,29,4,Female,1,Laboratory Technician,Single,2837,No,13,3,6,6,2
40,No,Travel_Rarely,Research & Development,1,4,Male,1,Laboratory Technician,Married,2406,No,19,3,8,1,0
32,No,Travel_Rarely,Sales,1,4,Male,1,Sales Representative,Married,2269,No,14,3,3,2,2
39,No,Travel_Rarely,Research & Development,24,1,Male,2,Research Scientist,Single,4108,No,13,3,18,7,7
38,No,Travel_Rarely,Research & Development,10,3,Female,3,Research Director,Married,13206,No,12,3,20,18,16
32,No,Travel_Rarely,Sales,1,4,Female,3,Sales Executive,Married,10422,No,19,3,14,14,10
37,No,Travel_Rarely,Research & Development,10,3,Female,3,Research Director,Married,13744,Yes,25,4,16,16,11
25,No,Travel_Rarely,Sales,8,2,Female,2,Sales Executive,Divorced,4907,Yes,22,4,6,5,3
52,No,Non-Travel,Sales,29,4,Male,1,Sales Representative,Divorced,3482,No,15,3,16,9,8
44,No,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,Single,2436,Yes,12,3,6,4,3
21,No,Travel_Rarely,Sales,5,1,Male,1,Sales Representative,Single,2380,Yes,11,3,2,2,2
39,No,Non-Travel,Research & Development,9,3,Male,5,Manager,Single,19431,No,13,3,21,6,0
23,Yes,Travel_Frequently,Sales,9,3,Male,1,Sales Representative,Married,1790,No,19,3,1,1,0
36,No,Travel_Rarely,Sales,3,3,Female,3,Sales Executive,Married,7644,No,19,3,10,9,7
36,No,Travel_Frequently,Research & Development,4,2,Female,2,Manufacturing Director,Divorced,5131,No,13,3,18,4,2
56,No,Non-Travel,Research & Development,1,4,Male,2,Healthcare Representative,Divorced,6306,No,21,4,13,13,12
29,Yes,Travel_Rarely,Research & Development,1,4,Male,1,Research Scientist,Married,4787,Yes,14,3,4,2,2
42,No,Travel_Rarely,Research & Development,2,3,Male,5,Manager,Married,18880,No,11,3,24,22,6
56,Yes,Travel_Rarely,Research & Development,7,2,Male,1,Laboratory Technician,Married,2339,No,11,3,14,10,9
41,No,Travel_Rarely,Research & Development,28,4,Female,4,Manufacturing Director,Married,13570,No,23,4,21,20,7
34,No,Travel_Rarely,Sales,28,3,Female,2,Sales Executive,Married,6712,No,21,4,8,8,7
36,No,Non-Travel,Sales,15,4,Male,2,Sales Executive,Divorced,5406,No,24,4,15,15,12
41,No,Travel_Rarely,Sales,3,3,Male,2,Sales Executive,Divorced,8938,No,11,3,14,5,4
32,No,Travel_Rarely,Research & Development,2,3,Male,1,Research Scientist,Single,2439,No,14,3,4,4,2
35,No,Travel_Rarely,Human Resources,26,4,Female,3,Human Resources,Single,8837,Yes,16,3,9,9,0
38,No,Travel_Rarely,Sales,10,2,Female,2,Sales Executive,Married,5343,No,11,3,10,10,7
50,Yes,Travel_Frequently,Sales,1,4,Male,2,Sales Executive,Divorced,6728,No,12,3,12,6,3
36,No,Travel_Rarely,Sales,11,4,Female,2,Sales Executive,Married,6652,No,13,3,8,6,3
45,No,Travel_Rarely,Sales,20,3,Female,2,Sales Executive,Single,4850,No,15,3,8,5,3
40,No,Travel_Rarely,Research & Development,2,4,Male,1,Research Scientist,Single,2809,No,14,3,8,2,2
35,No,Travel_Frequently,Research & Development,18,4,Male,2,Healthcare Representative,Married,5689,Yes,14,3,10,10,2
40,No,Travel_Rarely,Research & Development,2,4,Female,1,Research Scientist,Married,2001,No,14,3,20,5,3
35,No,Travel_Rarely,Research & Development,1,4,Female,1,Research Scientist,Married,2977,No,12,3,4,4,3
29,No,Travel_Rarely,Research & Development,13,2,Male,2,Laboratory Technician,Married,4025,Yes,13,3,10,4,3
29,No,Travel_Rarely,Research & Development,28,4,Female,1,Research Scientist,Single,3785,No,14,3,5,5,4
50,Yes,Travel_Rarely,Sales,28,3,Male,3,Sales Executive,Divorced,10854,Yes,13,3,20,3,2
39,No,Travel_Rarely,Sales,24,1,Female,4,Sales Executive,Married,12031,No,11,3,21,20,9
31,No,Non-Travel,Research & Development,5,3,Male,2,Manufacturing Director,Single,9936,No,19,3,10,9,4
26,No,Travel_Rarely,Sales,5,3,Female,1,Sales Representative,Single,2966,No,18,3,5,4,2
36,No,Travel_Frequently,Research & Development,23,2,Male,2,Laboratory Technician,Married,2571,No,17,3,17,5,2
39,No,Travel_Rarely,Research & Development,6,1,Male,3,Healthcare Representative,Married,9991,No,15,3,9,7,7
27,No,Travel_Rarely,Research & Development,4,3,Male,2,Manufacturing Director,Married,6142,Yes,20,4,6,6,2
49,No,Travel_Frequently,Sales,2,3,Male,2,Sales Executive,Married,5390,No,14,3,17,9,6
34,No,Travel_Rarely,Research & Development,8,3,Male,2,Laboratory Technician,Married,4404,No,12,3,6,4,3
